id,title,artist,year,genre,style,sample
1229,Are U Wid Me,Raw Soul,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1230,Pela Internet,Gilberto Gil,1997,World / Latin,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1231,Sympin Ain't Easy,Boyz II Men feat. Michael Bivins,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1232,Hat 2 Da Back (Remix),TLC,1993,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1233,Some Motherfucking Breakbeat,Hardsequencer,1993,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1234,On the Real Tip,Def Jef,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1235,Mentally Stable,F.S. Effect,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1236,Rebirth,Public Enemy,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1237,Stompin' to Tha 90's,Yo-Yo,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1238,Jump Around (Ultimix),House of Pain,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1239,Hooray,PSY,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1240,Access Granted,The Algorithm,2012,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1241,BunWatcher (Da Phat Hip Hop Mix),Baaad Influence,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1242,In Tha Place to Be,Jakes,2009,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1243,Too Damn Hype,DJ Jazzy Jeff & the Fresh Prince,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1244,Me and Joe,Rodney O and Joe Cooley,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1245,Tale of Five Cities,Peanut Butter Wolf,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1246,Da Pump,Da Tekno Warriors,1998,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1247,"Red Light, Green Light",Diamond D and The Psychotic Neurotics,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1248,Hip Hop Tiekar (Remix),Gino (French Rapper),2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1249,Banana-Na-Na (Phreestyle Radio Mix),Technohead feat. Whoops,1996,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1250,Ill-Legal,C.I.A.,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1251,Missing,P Money,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1252,Yo,EPMD,2008,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1253,Let Me Hear You Scream,Kooley C,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1254,Shake It Up and Dance,Masterboy,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1255,Here Comes That Sound,Simon Harris,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1256,How Not to Get Jerked,Boogie Down Productions,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1257,Oxford House,Juan Ramos,2019,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1258,Trippin' With Dick Vitale,Kid Rock,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1259,Hot Damn I'm Great,Poor Righteous Teachers,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1260,Mira Niñita,DJ Bitman,2006,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1261,The Basics,Epik High feat. UnknownDJs,2004,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1262,No Joke,Harmony,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1263,Beats to the Rhyme (Video Version),Run-DMC,1988,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1264,Dope Mix,Rob Base,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1265,Hit List,Ganksta Hank Productions feat. Tha R.A.N.,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1266,ブラザーズ,Rhymester,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1267,Oldie but Goodie (Remix),Rodney O and Joe Cooley,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1268,He Is DJ Crash,Gigolo Tony,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1269,Breaking Point,A.Y.B Force,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1270,No More Mister Nice Guy,Kool G Rap & DJ Polo,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1271,Scratch Weapons & Tools Vol 2,X-Change,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1272,Back to Life (Ultimix),Soul II Soul,1990,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1273,"Funky, Funky Rhymes",Little Shawn,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1274,12 Inches the Hard Way,Mr. Wax Master Torey and DJ Sound Machine,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1275,Rat Bastard,Prime Minister Pete Nice and Daddy Rich,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1276,Najwyraźniej,Deemz feat. ReTo,2016,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1277,Slamjam,Fred & Ginger,1998,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1278,Scratch Weapons & Tools Vol 1,X-Change,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1279,Black Hole Niggas (Don't Give a Fuck),Black Hole Posse,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1280,King De Boulogne,Zoxea,2005,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1281,I'm Going Straight to Heaven,MC 900 Ft. Jesus and DJ Zero,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1282,Dog Beats,Insane Clown Posse,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1283,Give It a Rest (Why Club Rhythm Mix),She Rockers feat. Betty Boo,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1284,"Are You Free (12"" Peppermint Mix)",Mint Condition,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1285,Dale Huevo,M.C. Ninja,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1286,Roadrunner,Chi-Ali feat. Trugoy the Dove,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1287,Dreamin',G. Love & Special Sauce,1999,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1288,King of the Jungle,Da Lench Mob,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1289,Tutto Inedito (Cappuccino Reprise),MC Giaime,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1290,Countdown,Consequence feat. Lupe Fiasco and Chris Turner,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1291,Moses,Slick Rick,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1292,Escondido,Kelly Key,2001,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1293,Free,Bronko Yotte feat. Camileazy,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1294,Come Baby Come (Ultimix Version),K7,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1295,Puercos (Single Version),7 Notas 7 Colores,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1296,The Record Breaking,Chain Reaction (Hardstyle),2013,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1297,My Name Is Young,Young MC,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1298,Day by Day (Club Mix),Jackie Moore (2),1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1299,How Philly Use to Sound,STS feat. DJ Jazzy Jeff,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1300,I Can Handle It,Mister Mixi and Skinny Scotty,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1301,The Vinyl Athletes (Original Version),Lord Finesse feat. Muro and A.G.,2008,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1302,Can I Get a Witness,DC Talk,1990,Gospel,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1303,Ang Huling El Bimbo (Tunog Kalye Mix),Eraserheads,2008,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1304,The Music Maker,Cash Money & Marvelous,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1305,How Ya Livin',Low Profile,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1306,"Sensi, Cheeba Come From (Hip Hop Mix)",Burro Banton,1995,Reggae / Dub,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1307,In the End,The Multidubbers,2002,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1308,Deedz in Da Mix,Innernational,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1309,The Chase,Royal House,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1310,The Bass That Ate Miami,Maggotron Crushing Crew,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1311,Do You Know What I'm Saying,Partner in Crime feat. Easy L.G.,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1312,Back Stage Pacin',Brother Ali,2003,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1313,Paranoid,Ganksta N-I-P,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1314,A Byte of AMC,Bleep,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1315,Remix X 2,Master DJ,2001,World / Latin,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1316,Heute Nacht,Torch feat. Boulevard Bou,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1317,Yesterday Once More (Every Sha La La La),Jam Tronik,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1318,Rapping With Dr. Wruth,Positive Phorce and Lisa Carroll,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1319,(I Commenti Su) YouTube,Fritz Da Cat feat. Dargen D'Amico,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1320,Continental Break Fest,Ursula 1000,2002,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1321,Sweetheart,Hi-Five,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1322,Ibiza Mix Numero 6,Los Hijos Del Sol,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1323,One,DJ Tonka feat. Whiteman and Juliette,2004,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1324,In Zaire,Radiorama feat. MC Ya,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1325,Stringz (Hakke Von Gevorderden),Chosen Few,1993,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1326,Tindermatch,Antilopen Gang,2017,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1327,All Over the World (I See MONSTAS Remix),Above & Beyond feat. Alex Vargas,2015,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1328,Fun,Carmen Electra,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1329,Run Along,WBBL,2012,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1330,Mi Fresh,Poor Righteous Teachers,1993,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1331,Retire,Dynamic Duo feat. Massive Töne and DJ Friz,2005,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1332,Here We Go Again,Poor Righteous Teachers,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1333,Honey Boom,Sugar 'N' Spice,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1334,Microphone Master (Dome Cracker Remix),Das EFX,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1335,I Can Phil It,Luke Vibert,2015,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1336,Do That Dance,M.I.C. Fresh,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1337,Freddie's Back,Gregory D and Mannie Fresh,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1338,Dose of Dope,Rodney O and Joe Cooley,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1339,House Legend (Rap Mix),Sharada House Gang,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1340,"It's So Good, It's Bad",True Culture,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1341,Perfect Balance,M.A.E.,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1342,Time Tah Get Stupid,J.J. Fad,1988,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1343,Tekno Bam (Seismic Overload),D-Shake,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1344,Dumb Dunces,Theory Hazit feat. K-Drama,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1345,Air Miles,Me & My Toothbrush,2016,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1346,Back Up Off Me!,Doctor Dré and Ed Lover feat. T-Money,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1347,Here We Go Again,Totally Insane,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1348,Vandalos,Beatfreaks feat. Salvaje Decibel,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1349,Don't Sleep!,Harleckinz,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1350,First Aid Kit,Poldoore,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1351,Yo Baby (Remix),White Knight,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1352,Anak Ayam (Freak to the Beat),Too Phat,2001,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1353,2009 Rap Up,Skillz,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1354,Pump Up the Jam (Mixx-It),Technotronic,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1355,Doin' Alright,Collective Efforts,2005,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1356,All Over Your Face (Hip-Hop RMX),H2O (House),1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1357,I'm Your Wild Thang,Mamado & She,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1358,Scratch on Scratch,Dj Euge,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1359,Busted Choir,Re-Style,2006,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1360,Quantum Cyborg Drum Machine,DJ Spooky and Dave Lombardo feat. Vernon Reid,2005,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1361,Just Another Killer,Schoolly D,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1362,Back to the Scene of the Bass,Terminator X,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1363,Oh Bad Boy,Omar Santana,1997,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1364,Abba Abba,Hool's Hardcore Experience,1994,Electronic / Dance,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1365,La Vie,Deno feat. Morsay and Wyss,2016,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1366,The Fury,Hip Hop Culture,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1367,International Rhythm (International Club Mix),World Wide Rhythm,1992,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1368,My Flows Is Tight,Lord Digga,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1369,Foreign Affair,J.T. And the Big Family,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1370,Aye,ReTo,2016,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1371,May the Force Be With You,Prince Vince and The Hip Hop Force,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1372,The Boombox Saints,RedCloud,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1373,Physical (Kreature Remix),COEO,2014,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1374,Battle Breaks (Side A),Psychedelic Skratch Bastards,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1375,이젠 나를 (Give Me a Chance),Solid,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
